cnmr,graph
nmrshiftdb2_2367.csv,nmrshiftdb2_2367.pickle
nmrshiftdb2_2369.csv,nmrshiftdb2_2369.pickle
nmrshiftdb2_2370.csv,nmrshiftdb2_2370.pickle
nmrshiftdb2_2372.csv,nmrshiftdb2_2372.pickle
nmrshiftdb2_2373.csv,nmrshiftdb2_2373.pickle
nmrshiftdb2_2374.csv,nmrshiftdb2_2374.pickle
nmrshiftdb2_2378.csv,nmrshiftdb2_2378.pickle
nmrshiftdb2_2381.csv,nmrshiftdb2_2381.pickle
nmrshiftdb2_2382.csv,nmrshiftdb2_2382.pickle
nmrshiftdb2_2384.csv,nmrshiftdb2_2384.pickle
nmrshiftdb2_2391.csv,nmrshiftdb2_2391.pickle
nmrshiftdb2_2393.csv,nmrshiftdb2_2393.pickle
nmrshiftdb2_2396.csv,nmrshiftdb2_2396.pickle
nmrshiftdb2_2400.csv,nmrshiftdb2_2400.pickle
nmrshiftdb2_2403.csv,nmrshiftdb2_2403.pickle
nmrshiftdb2_2404.csv,nmrshiftdb2_2404.pickle
nmrshiftdb2_2405.csv,nmrshiftdb2_2405.pickle
nmrshiftdb2_2408.csv,nmrshiftdb2_2408.pickle
nmrshiftdb2_2409.csv,nmrshiftdb2_2409.pickle
nmrshiftdb2_2411.csv,nmrshiftdb2_2411.pickle
nmrshiftdb2_2412.csv,nmrshiftdb2_2412.pickle
nmrshiftdb2_2414.csv,nmrshiftdb2_2414.pickle
nmrshiftdb2_2419.csv,nmrshiftdb2_2419.pickle
nmrshiftdb2_2423.csv,nmrshiftdb2_2423.pickle
nmrshiftdb2_2427.csv,nmrshiftdb2_2427.pickle
nmrshiftdb2_2433.csv,nmrshiftdb2_2433.pickle
nmrshiftdb2_2435.csv,nmrshiftdb2_2435.pickle
nmrshiftdb2_2436.csv,nmrshiftdb2_2436.pickle
nmrshiftdb2_2437.csv,nmrshiftdb2_2437.pickle
nmrshiftdb2_2443.csv,nmrshiftdb2_2443.pickle
nmrshiftdb2_2446.csv,nmrshiftdb2_2446.pickle
nmrshiftdb2_2447.csv,nmrshiftdb2_2447.pickle
nmrshiftdb2_2453.csv,nmrshiftdb2_2453.pickle
nmrshiftdb2_2457.csv,nmrshiftdb2_2457.pickle
nmrshiftdb2_2458.csv,nmrshiftdb2_2458.pickle
nmrshiftdb2_2468.csv,nmrshiftdb2_2468.pickle
nmrshiftdb2_2469.csv,nmrshiftdb2_2469.pickle
nmrshiftdb2_2470.csv,nmrshiftdb2_2470.pickle
nmrshiftdb2_2471.csv,nmrshiftdb2_2471.pickle
nmrshiftdb2_2474.csv,nmrshiftdb2_2474.pickle
nmrshiftdb2_2475.csv,nmrshiftdb2_2475.pickle
nmrshiftdb2_2476.csv,nmrshiftdb2_2476.pickle
nmrshiftdb2_2477.csv,nmrshiftdb2_2477.pickle
nmrshiftdb2_2482.csv,nmrshiftdb2_2482.pickle
nmrshiftdb2_2486.csv,nmrshiftdb2_2486.pickle
nmrshiftdb2_2491.csv,nmrshiftdb2_2491.pickle
nmrshiftdb2_2493.csv,nmrshiftdb2_2493.pickle
nmrshiftdb2_2496.csv,nmrshiftdb2_2496.pickle
nmrshiftdb2_2500.csv,nmrshiftdb2_2500.pickle
nmrshiftdb2_2503.csv,nmrshiftdb2_2503.pickle
nmrshiftdb2_2504.csv,nmrshiftdb2_2504.pickle
nmrshiftdb2_2511.csv,nmrshiftdb2_2511.pickle
nmrshiftdb2_2512.csv,nmrshiftdb2_2512.pickle
nmrshiftdb2_2515.csv,nmrshiftdb2_2515.pickle
nmrshiftdb2_2518.csv,nmrshiftdb2_2518.pickle
nmrshiftdb2_2519.csv,nmrshiftdb2_2519.pickle
nmrshiftdb2_2523.csv,nmrshiftdb2_2523.pickle
nmrshiftdb2_2525.csv,nmrshiftdb2_2525.pickle
nmrshiftdb2_2528.csv,nmrshiftdb2_2528.pickle
nmrshiftdb2_2529.csv,nmrshiftdb2_2529.pickle
nmrshiftdb2_2530.csv,nmrshiftdb2_2530.pickle
nmrshiftdb2_2531.csv,nmrshiftdb2_2531.pickle
nmrshiftdb2_2537.csv,nmrshiftdb2_2537.pickle
nmrshiftdb2_2539.csv,nmrshiftdb2_2539.pickle
nmrshiftdb2_2542.csv,nmrshiftdb2_2542.pickle
nmrshiftdb2_2543.csv,nmrshiftdb2_2543.pickle
nmrshiftdb2_2545.csv,nmrshiftdb2_2545.pickle
nmrshiftdb2_2546.csv,nmrshiftdb2_2546.pickle
nmrshiftdb2_2548.csv,nmrshiftdb2_2548.pickle
nmrshiftdb2_2549.csv,nmrshiftdb2_2549.pickle
nmrshiftdb2_2550.csv,nmrshiftdb2_2550.pickle
nmrshiftdb2_2551.csv,nmrshiftdb2_2551.pickle
nmrshiftdb2_2553.csv,nmrshiftdb2_2553.pickle
nmrshiftdb2_2554.csv,nmrshiftdb2_2554.pickle
nmrshiftdb2_2556.csv,nmrshiftdb2_2556.pickle
nmrshiftdb2_2558.csv,nmrshiftdb2_2558.pickle
nmrshiftdb2_2559.csv,nmrshiftdb2_2559.pickle
nmrshiftdb2_2561.csv,nmrshiftdb2_2561.pickle
nmrshiftdb2_2563.csv,nmrshiftdb2_2563.pickle
nmrshiftdb2_2566.csv,nmrshiftdb2_2566.pickle
nmrshiftdb2_2567.csv,nmrshiftdb2_2567.pickle
nmrshiftdb2_2569.csv,nmrshiftdb2_2569.pickle
nmrshiftdb2_2571.csv,nmrshiftdb2_2571.pickle
nmrshiftdb2_2573.csv,nmrshiftdb2_2573.pickle
nmrshiftdb2_2575.csv,nmrshiftdb2_2575.pickle
nmrshiftdb2_2577.csv,nmrshiftdb2_2577.pickle
nmrshiftdb2_2578.csv,nmrshiftdb2_2578.pickle
nmrshiftdb2_2584.csv,nmrshiftdb2_2584.pickle
nmrshiftdb2_2585.csv,nmrshiftdb2_2585.pickle
nmrshiftdb2_2586.csv,nmrshiftdb2_2586.pickle
nmrshiftdb2_2588.csv,nmrshiftdb2_2588.pickle
nmrshiftdb2_2589.csv,nmrshiftdb2_2589.pickle
nmrshiftdb2_2600.csv,nmrshiftdb2_2600.pickle
nmrshiftdb2_2601.csv,nmrshiftdb2_2601.pickle
nmrshiftdb2_2602.csv,nmrshiftdb2_2602.pickle
nmrshiftdb2_2606.csv,nmrshiftdb2_2606.pickle
nmrshiftdb2_2697.csv,nmrshiftdb2_2697.pickle
nmrshiftdb2_2698.csv,nmrshiftdb2_2698.pickle
nmrshiftdb2_2736.csv,nmrshiftdb2_2736.pickle
nmrshiftdb2_2737.csv,nmrshiftdb2_2737.pickle
nmrshiftdb2_2738.csv,nmrshiftdb2_2738.pickle
nmrshiftdb2_2740.csv,nmrshiftdb2_2740.pickle
nmrshiftdb2_2741.csv,nmrshiftdb2_2741.pickle
nmrshiftdb2_2742.csv,nmrshiftdb2_2742.pickle
nmrshiftdb2_2744.csv,nmrshiftdb2_2744.pickle
nmrshiftdb2_2779.csv,nmrshiftdb2_2779.pickle
nmrshiftdb2_2780.csv,nmrshiftdb2_2780.pickle
nmrshiftdb2_2781.csv,nmrshiftdb2_2781.pickle
nmrshiftdb2_2782.csv,nmrshiftdb2_2782.pickle
nmrshiftdb2_2783.csv,nmrshiftdb2_2783.pickle
nmrshiftdb2_2784.csv,nmrshiftdb2_2784.pickle
nmrshiftdb2_2819.csv,nmrshiftdb2_2819.pickle
nmrshiftdb2_2820.csv,nmrshiftdb2_2820.pickle
nmrshiftdb2_2823.csv,nmrshiftdb2_2823.pickle
nmrshiftdb2_2825.csv,nmrshiftdb2_2825.pickle
nmrshiftdb2_30000122.csv,nmrshiftdb2_30000122.pickle
nmrshiftdb2_30000140.csv,nmrshiftdb2_30000140.pickle
nmrshiftdb2_30000141.csv,nmrshiftdb2_30000141.pickle
nmrshiftdb2_30000162.csv,nmrshiftdb2_30000162.pickle
nmrshiftdb2_30000220.csv,nmrshiftdb2_30000220.pickle
nmrshiftdb2_30000221.csv,nmrshiftdb2_30000221.pickle
nmrshiftdb2_30000223.csv,nmrshiftdb2_30000223.pickle
nmrshiftdb2_30000240.csv,nmrshiftdb2_30000240.pickle
nmrshiftdb2_30000241.csv,nmrshiftdb2_30000241.pickle
nmrshiftdb2_30000242.csv,nmrshiftdb2_30000242.pickle
nmrshiftdb2_30000260.csv,nmrshiftdb2_30000260.pickle
nmrshiftdb2_30000280.csv,nmrshiftdb2_30000280.pickle
nmrshiftdb2_30000300.csv,nmrshiftdb2_30000300.pickle
nmrshiftdb2_30000340.csv,nmrshiftdb2_30000340.pickle
nmrshiftdb2_30000420.csv,nmrshiftdb2_30000420.pickle
nmrshiftdb2_30000421.csv,nmrshiftdb2_30000421.pickle
nmrshiftdb2_30000440.csv,nmrshiftdb2_30000440.pickle
nmrshiftdb2_30000480.csv,nmrshiftdb2_30000480.pickle
nmrshiftdb2_30000520.csv,nmrshiftdb2_30000520.pickle
nmrshiftdb2_30000542.csv,nmrshiftdb2_30000542.pickle
nmrshiftdb2_30000543.csv,nmrshiftdb2_30000543.pickle
nmrshiftdb2_30000544.csv,nmrshiftdb2_30000544.pickle
nmrshiftdb2_30000562.csv,nmrshiftdb2_30000562.pickle
nmrshiftdb2_30000563.csv,nmrshiftdb2_30000563.pickle
nmrshiftdb2_30000580.csv,nmrshiftdb2_30000580.pickle
nmrshiftdb2_30000581.csv,nmrshiftdb2_30000581.pickle
nmrshiftdb2_30000583.csv,nmrshiftdb2_30000583.pickle
nmrshiftdb2_30000584.csv,nmrshiftdb2_30000584.pickle
nmrshiftdb2_30000585.csv,nmrshiftdb2_30000585.pickle
nmrshiftdb2_30000586.csv,nmrshiftdb2_30000586.pickle
nmrshiftdb2_30000587.csv,nmrshiftdb2_30000587.pickle
nmrshiftdb2_30000588.csv,nmrshiftdb2_30000588.pickle
nmrshiftdb2_30000601.csv,nmrshiftdb2_30000601.pickle
nmrshiftdb2_30000602.csv,nmrshiftdb2_30000602.pickle
nmrshiftdb2_30000603.csv,nmrshiftdb2_30000603.pickle
nmrshiftdb2_30000604.csv,nmrshiftdb2_30000604.pickle
nmrshiftdb2_30000605.csv,nmrshiftdb2_30000605.pickle
nmrshiftdb2_30000606.csv,nmrshiftdb2_30000606.pickle
nmrshiftdb2_30000607.csv,nmrshiftdb2_30000607.pickle
nmrshiftdb2_30000608.csv,nmrshiftdb2_30000608.pickle
nmrshiftdb2_30000609.csv,nmrshiftdb2_30000609.pickle
nmrshiftdb2_30000610.csv,nmrshiftdb2_30000610.pickle
nmrshiftdb2_30000631.csv,nmrshiftdb2_30000631.pickle
nmrshiftdb2_30000632.csv,nmrshiftdb2_30000632.pickle
nmrshiftdb2_30000633.csv,nmrshiftdb2_30000633.pickle
nmrshiftdb2_30000634.csv,nmrshiftdb2_30000634.pickle
nmrshiftdb2_30000635.csv,nmrshiftdb2_30000635.pickle
nmrshiftdb2_30000636.csv,nmrshiftdb2_30000636.pickle
nmrshiftdb2_30000650.csv,nmrshiftdb2_30000650.pickle
nmrshiftdb2_30000651.csv,nmrshiftdb2_30000651.pickle
nmrshiftdb2_30000653.csv,nmrshiftdb2_30000653.pickle
nmrshiftdb2_30000654.csv,nmrshiftdb2_30000654.pickle
nmrshiftdb2_30000655.csv,nmrshiftdb2_30000655.pickle
nmrshiftdb2_30000656.csv,nmrshiftdb2_30000656.pickle
nmrshiftdb2_30000657.csv,nmrshiftdb2_30000657.pickle
nmrshiftdb2_30000658.csv,nmrshiftdb2_30000658.pickle
nmrshiftdb2_30000659.csv,nmrshiftdb2_30000659.pickle
nmrshiftdb2_30000660.csv,nmrshiftdb2_30000660.pickle
nmrshiftdb2_30000661.csv,nmrshiftdb2_30000661.pickle
nmrshiftdb2_30000662.csv,nmrshiftdb2_30000662.pickle
nmrshiftdb2_30000663.csv,nmrshiftdb2_30000663.pickle
nmrshiftdb2_30000664.csv,nmrshiftdb2_30000664.pickle
nmrshiftdb2_30000680.csv,nmrshiftdb2_30000680.pickle
nmrshiftdb2_30000700.csv,nmrshiftdb2_30000700.pickle
nmrshiftdb2_30000702.csv,nmrshiftdb2_30000702.pickle
nmrshiftdb2_30000703.csv,nmrshiftdb2_30000703.pickle
nmrshiftdb2_30000704.csv,nmrshiftdb2_30000704.pickle
nmrshiftdb2_30000705.csv,nmrshiftdb2_30000705.pickle
nmrshiftdb2_30000706.csv,nmrshiftdb2_30000706.pickle
nmrshiftdb2_30000707.csv,nmrshiftdb2_30000707.pickle
nmrshiftdb2_30000709.csv,nmrshiftdb2_30000709.pickle
nmrshiftdb2_30000710.csv,nmrshiftdb2_30000710.pickle
nmrshiftdb2_30000730.csv,nmrshiftdb2_30000730.pickle
nmrshiftdb2_30000731.csv,nmrshiftdb2_30000731.pickle
nmrshiftdb2_30000732.csv,nmrshiftdb2_30000732.pickle
nmrshiftdb2_30000734.csv,nmrshiftdb2_30000734.pickle
nmrshiftdb2_30000736.csv,nmrshiftdb2_30000736.pickle
nmrshiftdb2_30000738.csv,nmrshiftdb2_30000738.pickle
nmrshiftdb2_30000739.csv,nmrshiftdb2_30000739.pickle
nmrshiftdb2_30000752.csv,nmrshiftdb2_30000752.pickle
nmrshiftdb2_30000753.csv,nmrshiftdb2_30000753.pickle
nmrshiftdb2_30000754.csv,nmrshiftdb2_30000754.pickle
nmrshiftdb2_30000755.csv,nmrshiftdb2_30000755.pickle
nmrshiftdb2_30000756.csv,nmrshiftdb2_30000756.pickle
nmrshiftdb2_30000757.csv,nmrshiftdb2_30000757.pickle
nmrshiftdb2_30000758.csv,nmrshiftdb2_30000758.pickle
nmrshiftdb2_30000759.csv,nmrshiftdb2_30000759.pickle
nmrshiftdb2_30000760.csv,nmrshiftdb2_30000760.pickle
nmrshiftdb2_30000761.csv,nmrshiftdb2_30000761.pickle
nmrshiftdb2_30000762.csv,nmrshiftdb2_30000762.pickle
nmrshiftdb2_30000763.csv,nmrshiftdb2_30000763.pickle
nmrshiftdb2_30000764.csv,nmrshiftdb2_30000764.pickle
nmrshiftdb2_30000765.csv,nmrshiftdb2_30000765.pickle
nmrshiftdb2_30000767.csv,nmrshiftdb2_30000767.pickle
nmrshiftdb2_30000768.csv,nmrshiftdb2_30000768.pickle
nmrshiftdb2_30000769.csv,nmrshiftdb2_30000769.pickle
nmrshiftdb2_30000770.csv,nmrshiftdb2_30000770.pickle
nmrshiftdb2_30000771.csv,nmrshiftdb2_30000771.pickle
nmrshiftdb2_30000790.csv,nmrshiftdb2_30000790.pickle
nmrshiftdb2_30000829.csv,nmrshiftdb2_30000829.pickle
nmrshiftdb2_30000885.csv,nmrshiftdb2_30000885.pickle
nmrshiftdb2_30000900.csv,nmrshiftdb2_30000900.pickle
nmrshiftdb2_30000920.csv,nmrshiftdb2_30000920.pickle
nmrshiftdb2_30001000.csv,nmrshiftdb2_30001000.pickle
nmrshiftdb2_30001020.csv,nmrshiftdb2_30001020.pickle
nmrshiftdb2_30001040.csv,nmrshiftdb2_30001040.pickle
nmrshiftdb2_30001041.csv,nmrshiftdb2_30001041.pickle
nmrshiftdb2_30001060.csv,nmrshiftdb2_30001060.pickle
nmrshiftdb2_30001062.csv,nmrshiftdb2_30001062.pickle
nmrshiftdb2_30001080.csv,nmrshiftdb2_30001080.pickle
nmrshiftdb2_30001123.csv,nmrshiftdb2_30001123.pickle
nmrshiftdb2_30001288.csv,nmrshiftdb2_30001288.pickle
nmrshiftdb2_30001374.csv,nmrshiftdb2_30001374.pickle
nmrshiftdb2_30001440.csv,nmrshiftdb2_30001440.pickle
nmrshiftdb2_30001513.csv,nmrshiftdb2_30001513.pickle
nmrshiftdb2_30001570.csv,nmrshiftdb2_30001570.pickle
nmrshiftdb2_30001571.csv,nmrshiftdb2_30001571.pickle
nmrshiftdb2_30001572.csv,nmrshiftdb2_30001572.pickle
nmrshiftdb2_30001650.csv,nmrshiftdb2_30001650.pickle
nmrshiftdb2_30001652.csv,nmrshiftdb2_30001652.pickle
nmrshiftdb2_30001653.csv,nmrshiftdb2_30001653.pickle
nmrshiftdb2_30078467.csv,nmrshiftdb2_30078467.pickle
nmrshiftdb2_30079215.csv,nmrshiftdb2_30079215.pickle
nmrshiftdb2_30079589.csv,nmrshiftdb2_30079589.pickle
nmrshiftdb2_30079964.csv,nmrshiftdb2_30079964.pickle
nmrshiftdb2_30079967.csv,nmrshiftdb2_30079967.pickle
nmrshiftdb2_30079968.csv,nmrshiftdb2_30079968.pickle
nmrshiftdb2_30079969.csv,nmrshiftdb2_30079969.pickle
nmrshiftdb2_30079970.csv,nmrshiftdb2_30079970.pickle
nmrshiftdb2_30079978.csv,nmrshiftdb2_30079978.pickle
nmrshiftdb2_30079986.csv,nmrshiftdb2_30079986.pickle
nmrshiftdb2_30079988.csv,nmrshiftdb2_30079988.pickle
nmrshiftdb2_30079992.csv,nmrshiftdb2_30079992.pickle
nmrshiftdb2_30079994.csv,nmrshiftdb2_30079994.pickle
nmrshiftdb2_30079995.csv,nmrshiftdb2_30079995.pickle
nmrshiftdb2_30079996.csv,nmrshiftdb2_30079996.pickle
nmrshiftdb2_30079997.csv,nmrshiftdb2_30079997.pickle
nmrshiftdb2_30079999.csv,nmrshiftdb2_30079999.pickle
nmrshiftdb2_30080000.csv,nmrshiftdb2_30080000.pickle
nmrshiftdb2_30080002.csv,nmrshiftdb2_30080002.pickle
nmrshiftdb2_30080003.csv,nmrshiftdb2_30080003.pickle
nmrshiftdb2_30080004.csv,nmrshiftdb2_30080004.pickle
nmrshiftdb2_30080337.csv,nmrshiftdb2_30080337.pickle
nmrshiftdb2_30080339.csv,nmrshiftdb2_30080339.pickle
nmrshiftdb2_30080340.csv,nmrshiftdb2_30080340.pickle
nmrshiftdb2_30080346.csv,nmrshiftdb2_30080346.pickle
nmrshiftdb2_30080349.csv,nmrshiftdb2_30080349.pickle
nmrshiftdb2_30080354.csv,nmrshiftdb2_30080354.pickle
nmrshiftdb2_30080355.csv,nmrshiftdb2_30080355.pickle
nmrshiftdb2_30080357.csv,nmrshiftdb2_30080357.pickle
nmrshiftdb2_30080358.csv,nmrshiftdb2_30080358.pickle
nmrshiftdb2_30080359.csv,nmrshiftdb2_30080359.pickle
nmrshiftdb2_30080360.csv,nmrshiftdb2_30080360.pickle
nmrshiftdb2_30080361.csv,nmrshiftdb2_30080361.pickle
nmrshiftdb2_30080363.csv,nmrshiftdb2_30080363.pickle
nmrshiftdb2_30080366.csv,nmrshiftdb2_30080366.pickle
nmrshiftdb2_30080368.csv,nmrshiftdb2_30080368.pickle
nmrshiftdb2_30080720.csv,nmrshiftdb2_30080720.pickle
nmrshiftdb2_30080721.csv,nmrshiftdb2_30080721.pickle
nmrshiftdb2_30080724.csv,nmrshiftdb2_30080724.pickle
nmrshiftdb2_30080725.csv,nmrshiftdb2_30080725.pickle
nmrshiftdb2_30080726.csv,nmrshiftdb2_30080726.pickle
nmrshiftdb2_30080727.csv,nmrshiftdb2_30080727.pickle
nmrshiftdb2_30080728.csv,nmrshiftdb2_30080728.pickle
nmrshiftdb2_30080729.csv,nmrshiftdb2_30080729.pickle
nmrshiftdb2_30080730.csv,nmrshiftdb2_30080730.pickle
nmrshiftdb2_30080731.csv,nmrshiftdb2_30080731.pickle
nmrshiftdb2_30080732.csv,nmrshiftdb2_30080732.pickle
nmrshiftdb2_30080733.csv,nmrshiftdb2_30080733.pickle
nmrshiftdb2_30080734.csv,nmrshiftdb2_30080734.pickle
nmrshiftdb2_30080739.csv,nmrshiftdb2_30080739.pickle
nmrshiftdb2_30080740.csv,nmrshiftdb2_30080740.pickle
nmrshiftdb2_30080741.csv,nmrshiftdb2_30080741.pickle
nmrshiftdb2_30081085.csv,nmrshiftdb2_30081085.pickle
nmrshiftdb2_30081087.csv,nmrshiftdb2_30081087.pickle
nmrshiftdb2_30081088.csv,nmrshiftdb2_30081088.pickle
nmrshiftdb2_30081090.csv,nmrshiftdb2_30081090.pickle
nmrshiftdb2_30081460.csv,nmrshiftdb2_30081460.pickle
nmrshiftdb2_30082955.csv,nmrshiftdb2_30082955.pickle
nmrshiftdb2_30082956.csv,nmrshiftdb2_30082956.pickle
nmrshiftdb2_30082957.csv,nmrshiftdb2_30082957.pickle
nmrshiftdb2_30082958.csv,nmrshiftdb2_30082958.pickle
nmrshiftdb2_30082959.csv,nmrshiftdb2_30082959.pickle
nmrshiftdb2_30082960.csv,nmrshiftdb2_30082960.pickle
nmrshiftdb2_30083329.csv,nmrshiftdb2_30083329.pickle
nmrshiftdb2_30083330.csv,nmrshiftdb2_30083330.pickle
nmrshiftdb2_30083331.csv,nmrshiftdb2_30083331.pickle
nmrshiftdb2_30083332.csv,nmrshiftdb2_30083332.pickle
nmrshiftdb2_30083334.csv,nmrshiftdb2_30083334.pickle
nmrshiftdb2_30083703.csv,nmrshiftdb2_30083703.pickle
nmrshiftdb2_30083704.csv,nmrshiftdb2_30083704.pickle
nmrshiftdb2_30083705.csv,nmrshiftdb2_30083705.pickle
nmrshiftdb2_30083706.csv,nmrshiftdb2_30083706.pickle
nmrshiftdb2_30083707.csv,nmrshiftdb2_30083707.pickle
nmrshiftdb2_30083708.csv,nmrshiftdb2_30083708.pickle
nmrshiftdb2_30083709.csv,nmrshiftdb2_30083709.pickle
nmrshiftdb2_30084825.csv,nmrshiftdb2_30084825.pickle
nmrshiftdb2_30085396.csv,nmrshiftdb2_30085396.pickle
nmrshiftdb2_30085402.csv,nmrshiftdb2_30085402.pickle
nmrshiftdb2_30085403.csv,nmrshiftdb2_30085403.pickle
nmrshiftdb2_30085409.csv,nmrshiftdb2_30085409.pickle
nmrshiftdb2_30085411.csv,nmrshiftdb2_30085411.pickle
nmrshiftdb2_30085419.csv,nmrshiftdb2_30085419.pickle
nmrshiftdb2_30085427.csv,nmrshiftdb2_30085427.pickle
nmrshiftdb2_30085429.csv,nmrshiftdb2_30085429.pickle
nmrshiftdb2_30085430.csv,nmrshiftdb2_30085430.pickle
nmrshiftdb2_30085431.csv,nmrshiftdb2_30085431.pickle
nmrshiftdb2_30085436.csv,nmrshiftdb2_30085436.pickle
nmrshiftdb2_30085441.csv,nmrshiftdb2_30085441.pickle
nmrshiftdb2_30085445.csv,nmrshiftdb2_30085445.pickle
nmrshiftdb2_30085451.csv,nmrshiftdb2_30085451.pickle
nmrshiftdb2_30085486.csv,nmrshiftdb2_30085486.pickle
nmrshiftdb2_30085488.csv,nmrshiftdb2_30085488.pickle
nmrshiftdb2_30085496.csv,nmrshiftdb2_30085496.pickle
nmrshiftdb2_30085764.csv,nmrshiftdb2_30085764.pickle
nmrshiftdb2_30086324.csv,nmrshiftdb2_30086324.pickle
nmrshiftdb2_30086325.csv,nmrshiftdb2_30086325.pickle
nmrshiftdb2_30086326.csv,nmrshiftdb2_30086326.pickle
nmrshiftdb2_30087443.csv,nmrshiftdb2_30087443.pickle
nmrshiftdb2_30087818.csv,nmrshiftdb2_30087818.pickle
nmrshiftdb2_30088194.csv,nmrshiftdb2_30088194.pickle
nmrshiftdb2_30088198.csv,nmrshiftdb2_30088198.pickle
nmrshiftdb2_30095486.csv,nmrshiftdb2_30095486.pickle
nmrshiftdb2_30095488.csv,nmrshiftdb2_30095488.pickle
nmrshiftdb2_30095489.csv,nmrshiftdb2_30095489.pickle
nmrshiftdb2_30095495.csv,nmrshiftdb2_30095495.pickle
nmrshiftdb2_30095496.csv,nmrshiftdb2_30095496.pickle
nmrshiftdb2_30095506.csv,nmrshiftdb2_30095506.pickle
nmrshiftdb2_30095508.csv,nmrshiftdb2_30095508.pickle
nmrshiftdb2_30095862.csv,nmrshiftdb2_30095862.pickle
nmrshiftdb2_30095864.csv,nmrshiftdb2_30095864.pickle
nmrshiftdb2_30095874.csv,nmrshiftdb2_30095874.pickle
nmrshiftdb2_30095876.csv,nmrshiftdb2_30095876.pickle
nmrshiftdb2_30095877.csv,nmrshiftdb2_30095877.pickle
nmrshiftdb2_30095878.csv,nmrshiftdb2_30095878.pickle
nmrshiftdb2_30095880.csv,nmrshiftdb2_30095880.pickle
nmrshiftdb2_30096238.csv,nmrshiftdb2_30096238.pickle
nmrshiftdb2_30096239.csv,nmrshiftdb2_30096239.pickle
nmrshiftdb2_30096240.csv,nmrshiftdb2_30096240.pickle
nmrshiftdb2_30096242.csv,nmrshiftdb2_30096242.pickle
nmrshiftdb2_30096243.csv,nmrshiftdb2_30096243.pickle
nmrshiftdb2_30096246.csv,nmrshiftdb2_30096246.pickle
nmrshiftdb2_30096247.csv,nmrshiftdb2_30096247.pickle
nmrshiftdb2_30096248.csv,nmrshiftdb2_30096248.pickle
nmrshiftdb2_30096249.csv,nmrshiftdb2_30096249.pickle
nmrshiftdb2_30096250.csv,nmrshiftdb2_30096250.pickle
nmrshiftdb2_30096251.csv,nmrshiftdb2_30096251.pickle
nmrshiftdb2_30096252.csv,nmrshiftdb2_30096252.pickle
nmrshiftdb2_30096609.csv,nmrshiftdb2_30096609.pickle
nmrshiftdb2_30096611.csv,nmrshiftdb2_30096611.pickle
nmrshiftdb2_30096612.csv,nmrshiftdb2_30096612.pickle
nmrshiftdb2_30096614.csv,nmrshiftdb2_30096614.pickle
nmrshiftdb2_30096617.csv,nmrshiftdb2_30096617.pickle
nmrshiftdb2_30096618.csv,nmrshiftdb2_30096618.pickle
nmrshiftdb2_30096621.csv,nmrshiftdb2_30096621.pickle
nmrshiftdb2_30096622.csv,nmrshiftdb2_30096622.pickle
nmrshiftdb2_30096625.csv,nmrshiftdb2_30096625.pickle
nmrshiftdb2_30096626.csv,nmrshiftdb2_30096626.pickle
nmrshiftdb2_30096628.csv,nmrshiftdb2_30096628.pickle
nmrshiftdb2_30096632.csv,nmrshiftdb2_30096632.pickle
nmrshiftdb2_30096635.csv,nmrshiftdb2_30096635.pickle
nmrshiftdb2_30096637.csv,nmrshiftdb2_30096637.pickle
nmrshiftdb2_30096638.csv,nmrshiftdb2_30096638.pickle
nmrshiftdb2_30096639.csv,nmrshiftdb2_30096639.pickle
nmrshiftdb2_30096640.csv,nmrshiftdb2_30096640.pickle
nmrshiftdb2_30096643.csv,nmrshiftdb2_30096643.pickle
nmrshiftdb2_30096982.csv,nmrshiftdb2_30096982.pickle
nmrshiftdb2_30096984.csv,nmrshiftdb2_30096984.pickle
nmrshiftdb2_30096989.csv,nmrshiftdb2_30096989.pickle
nmrshiftdb2_30096990.csv,nmrshiftdb2_30096990.pickle
nmrshiftdb2_30096993.csv,nmrshiftdb2_30096993.pickle
nmrshiftdb2_30097362.csv,nmrshiftdb2_30097362.pickle
nmrshiftdb2_30097367.csv,nmrshiftdb2_30097367.pickle
nmrshiftdb2_30097368.csv,nmrshiftdb2_30097368.pickle
nmrshiftdb2_30097372.csv,nmrshiftdb2_30097372.pickle
nmrshiftdb2_30097373.csv,nmrshiftdb2_30097373.pickle
nmrshiftdb2_30097377.csv,nmrshiftdb2_30097377.pickle
nmrshiftdb2_30098292.csv,nmrshiftdb2_30098292.pickle
nmrshiftdb2_30098294.csv,nmrshiftdb2_30098294.pickle
nmrshiftdb2_30098295.csv,nmrshiftdb2_30098295.pickle
nmrshiftdb2_30099974.csv,nmrshiftdb2_30099974.pickle
nmrshiftdb2_30100169.csv,nmrshiftdb2_30100169.pickle
nmrshiftdb2_30100171.csv,nmrshiftdb2_30100171.pickle
nmrshiftdb2_30100172.csv,nmrshiftdb2_30100172.pickle
nmrshiftdb2_30100173.csv,nmrshiftdb2_30100173.pickle
nmrshiftdb2_30100174.csv,nmrshiftdb2_30100174.pickle
nmrshiftdb2_30100175.csv,nmrshiftdb2_30100175.pickle
nmrshiftdb2_30100177.csv,nmrshiftdb2_30100177.pickle
nmrshiftdb2_30100179.csv,nmrshiftdb2_30100179.pickle
nmrshiftdb2_30100180.csv,nmrshiftdb2_30100180.pickle
nmrshiftdb2_30100181.csv,nmrshiftdb2_30100181.pickle
